Team,First Name,Last Name,Position,Overall,Speed,Acceleration,Strength,Agility,Awareness,Catching,Carrying,Throw Power,Throw Accuracy,Kick Power,Kick Accuracy,Run Block,Pass Block,Tackle,Jumping,Return,Injury,Stamina,Toughness,Trucking,Elusiveness,Ball Carrier Vision,Stiff Arm,Spin Move,Juke Move,Impact Blocking,Power Moves,Finesse Moves,Block Shedding,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Spectacular Catch,Catch in Traffic,Route Running,Hit Power,Press,Release,Throw Accuracy Short,Throw Accuracy Mid,Throw Accuracy Deep,Play Action,Throw on Run
Lions,Patrick,Edwards,WR,55,87,93,34,88,42,74,65,25,22,23,12,36,32,25,82,70,74,92,76,31,74,72,29,76,73,31,10,10,25,32,25,18,24,52,73,60,15,25,44,15,10,5,5,10
Packers,Jeff,Saturday,C,90,58,79,86,62,98,29,40,19,35,23,32,83,90,26,29,10,94,85,80,10,15,10,10,10,10,85,10,10,26,29,20,10,15,15,15,15,20,10,15,5,5,5,5,5
Packers,Brett,Goode,C,63,67,72,73,65,78,35,32,37,16,15,21,70,67,45,40,10,87,78,75,10,23,10,10,10,10,75,10,10,22,61,25,14,12,12,10,10,55,10,12,5,5,5,5,5
Packers,Sampson,Genus,C,60,49,64,87,54,56,39,40,12,10,11,15,77,71,60,68,10,90,84,81,20,19,10,10,10,10,65,64,25,59,48,35,12,14,15,15,15,55,10,15,5,5,5,5,5
Packers,Charles,Woodson,CB,89,87,89,68,89,97,79,80,22,19,24,19,45,45,66,90,67,87,99,95,54,70,80,52,82,87,45,60,78,64,87,93,81,90,79,55,48,48,87,45,5,5,5,5,5
Packers,Tramon,Williams,CB,88,92,94,56,95,84,74,75,25,25,20,20,45,45,51,94,85,93,97,77,35,60,70,25,80,86,45,25,35,50,76,84,93,84,55,50,15,44,74,12,5,5,5,5,5
Packers,Sam,Shields,CB,74,97,95,49,88,67,70,64,10,8,15,15,45,45,50,90,54,87,91,65,15,74,45,32,77,84,45,23,26,40,64,66,81,73,72,54,48,50,56,46,5,5,5,5,5
Packers,Jarrett,Bush,CB,71,85,87,50,87,72,53,65,17,17,24,17,45,45,62,90,65,92,87,77,34,24,10,10,10,10,45,18,69,25,85,69,73,79,20,15,15,45,68,12,5,5,5,5,5
Packers,Davon,House,CB,71,89,86,50,85,60,55,54,10,10,9,9,45,45,52,85,40,95,90,65,10,61,50,25,70,65,45,40,35,48,70,64,83,72,55,45,25,55,86,35,5,5,5,5,5
Packers,Casey,Hayward,CB,70,87,94,63,85,52,67,55,30,19,22,24,45,45,46,85,35,92,95,64,25,62,45,25,66,72,45,33,42,46,67,79,72,89,40,35,15,42,61,12,5,5,5,5,5
Packers,Brandian,Ross,CB,61,88,91,56,84,42,59,55,40,40,25,25,45,45,48,91,55,93,90,65,28,64,66,40,76,80,45,32,45,42,68,40,79,72,40,40,32,51,67,40,5,5,5,5,5
Packers,B.J.,Raji,DT,84,64,80,94,57,76,50,65,28,19,17,16,45,45,77,49,10,92,82,90,70,20,10,15,10,10,45,89,62,88,77,75,15,20,15,15,15,75,10,15,5,5,5,5,5
Packers,Daniel,Muir,DT,69,60,72,86,61,67,30,40,30,30,25,25,45,45,72,60,0,92,76,80,10,12,10,10,10,10,45,78,55,72,79,66,15,20,12,10,10,60,10,12,5,5,5,5,5
Packers,Johnny,Jones,DT,64,63,77,85,64,57,35,40,26,26,25,25,45,45,74,65,10,90,77,75,20,12,15,35,10,10,45,76,42,77,71,60,20,25,15,15,15,70,15,15,5,5,5,5,5
Packers,John,Kuhn,FB,86,79,83,77,75,86,68,83,35,35,25,25,67,57,35,60,45,90,90,90,89,48,78,84,74,70,77,25,25,25,50,20,12,15,25,65,60,25,10,40,20,15,10,10,10
Packers,Jon,Hoese,FB,58,72,82,69,74,59,70,81,35,35,25,25,56,48,39,69,35,88,84,85,74,45,58,73,65,66,65,25,25,25,50,20,12,15,42,55,50,25,10,45,20,15,10,10,10
Packers,Morgan,Burnett,FS,81,87,84,70,86,70,72,65,30,35,20,15,45,45,81,91,50,72,86,84,20,55,52,25,62,65,45,55,45,73,76,74,61,79,72,67,30,88,75,20,15,10,10,15,15
Packers,M.D.,Jennings,FS,69,87,91,59,83,62,55,52,10,10,9,9,45,45,69,91,35,88,84,70,25,64,45,25,55,62,45,42,35,55,67,52,63,74,42,35,25,71,70,35,5,5,5,5,5
Packers,Anthony,Levine,FS,61,91,87,68,88,44,47,59,22,20,26,21,45,45,63,88,37,88,84,72,34,49,50,45,60,64,45,45,55,63,70,44,57,70,44,40,20,67,76,25,5,5,5,5,5
Packers,James,Starks,HB,77,90,87,69,87,70,72,83,38,22,33,31,35,45,32,69,50,84,87,86,82,74,80,74,83,86,42,10,10,25,48,32,19,23,70,72,70,12,10,80,35,30,20,15,15
Packers,Alex,Green,HB,68,87,91,72,88,45,76,78,25,25,12,12,45,44,35,74,40,79,87,84,84,65,74,88,77,73,40,10,10,35,49,15,13,20,69,75,71,15,15,75,35,30,20,15,15
Packers,Brandon,Saine,HB,62,93,95,69,83,46,70,74,11,10,11,10,34,38,35,85,70,83,84,75,81,48,67,72,66,75,40,20,30,26,42,25,16,16,60,65,70,20,20,66,35,30,20,15,15
Packers,Marc,Tyler,HB,59,79,82,69,83,45,65,77,30,35,25,20,45,48,52,79,50,74,84,92,87,43,75,76,67,72,50,20,20,48,52,22,12,15,65,58,60,15,10,66,35,30,20,15,15
Packers,Mason,Crosby,K,83,66,72,60,69,74,30,60,40,40,98,88,19,25,30,65,10,90,88,80,25,33,50,35,55,65,19,10,10,30,25,28,12,15,12,10,10,12,10,12,35,30,25,20,20
Packers,Ryan,Pickett,LE,85,64,78,94,62,86,34,40,16,23,15,25,45,45,89,53,10,90,78,78,10,28,10,10,10,10,45,85,59,91,79,83,14,29,15,15,15,55,15,15,5,5,5,5,5
Packers,C.J.,Wilson,LE,69,74,69,90,64,68,25,40,20,25,25,21,45,45,87,74,5,92,70,62,25,12,10,10,10,10,45,78,40,82,75,64,15,25,12,10,10,79,10,12,10,10,10,10,10
Packers,Jerel,Worthy,LE,68,68,90,82,66,56,35,39,16,23,15,25,45,45,84,78,10,92,66,74,25,10,15,19,10,10,45,82,49,73,85,56,14,15,15,15,15,64,15,20,5,5,5,5,5
Packers,Lawrence,Guy,LE,59,68,67,84,62,57,35,40,19,20,15,15,45,45,84,65,10,92,78,93,30,29,21,10,10,10,45,73,42,80,84,40,15,20,15,10,10,86,10,12,5,5,5,5,5
Packers,T.J.,Lang,LG,87,62,70,88,62,77,22,40,22,20,22,20,83,91,42,35,10,92,85,83,10,19,10,10,10,10,84,15,15,25,35,30,9,12,12,10,10,35,10,12,5,5,5,5,5
Packers,Evan,Dietrich-Smith,LG,66,56,65,84,58,45,40,40,30,30,21,20,78,78,30,59,10,88,76,75,20,12,15,30,10,14,83,10,10,20,29,15,12,15,35,35,30,20,10,15,5,5,5,5,5
Packers,Clay,Matthews,LOLB,94,86,94,83,86,85,64,52,13,20,17,10,45,45,90,81,10,88,97,97,10,28,10,10,10,10,45,98,73,90,97,84,66,76,35,25,25,94,45,15,5,5,5,5,5
Packers,Brad,Jones,LOLB,75,82,86,67,85,71,45,49,32,32,25,22,45,45,84,75,10,87,89,75,45,50,42,35,20,20,45,62,74,78,89,76,51,65,15,10,10,83,35,12,5,5,5,5,5
Packers,Vic,So'oto,LOLB,65,82,78,77,78,55,45,45,10,10,25,21,45,45,74,80,10,90,78,90,44,35,20,15,21,16,45,85,67,80,78,56,42,52,15,15,15,85,45,12,5,5,5,5,5
Packers,Terrell,Manning,LOLB,60,76,83,69,85,48,66,60,25,25,20,20,45,45,75,82,5,77,88,69,33,21,25,35,15,30,45,58,77,60,57,55,64,75,15,15,15,85,72,25,5,5,5,5,5
Packers,Marshall,Newhouse,LT,73,63,74,89,49,75,19,40,29,21,21,32,78,83,22,48,10,68,65,82,29,18,10,10,10,10,77,10,10,22,35,18,10,9,12,10,10,12,10,12,5,5,5,5,5
Packers,Derek,Sherrod,LT,70,67,85,84,70,51,25,40,26,40,35,8,84,84,35,70,14,81,85,77,10,35,10,10,10,10,85,10,10,29,25,10,12,12,15,15,15,35,10,15,5,5,5,5,5
Packers,Desmond,Bishop,MLB,86,78,84,84,77,81,54,60,30,30,25,25,45,45,91,70,10,92,92,80,40,23,35,25,15,20,45,80,62,93,94,82,56,73,25,20,15,91,40,25,5,5,5,5,5
Packers,A.J.,Hawk,MLB,83,82,85,74,82,84,53,65,28,40,25,25,45,45,87,75,11,97,90,90,44,43,52,65,55,60,45,79,66,82,87,85,65,72,25,20,15,82,68,25,5,5,5,5,5
Packers,D.J.,Smith,MLB,71,76,80,68,79,66,54,50,36,40,10,16,45,45,85,64,10,90,85,65,47,45,40,10,35,45,45,70,55,78,85,74,58,74,15,15,15,75,55,15,5,5,5,5,5
Packers,Robert,Francois,MLB,63,75,82,68,76,68,65,45,17,14,22,22,45,45,80,74,10,87,79,74,10,35,35,32,10,17,45,64,74,69,77,60,55,70,67,48,15,70,32,20,5,5,5,5,5
Packers,Dezman,Moses,MLB,55,76,87,72,80,49,61,66,34,30,28,28,45,45,74,88,10,91,81,85,56,35,49,51,49,35,45,67,83,67,80,46,41,55,54,53,35,80,47,44,5,5,5,5,5
Packers,Tim,Masthay,P,76,59,65,44,55,72,35,39,45,50,94,88,20,20,32,49,5,92,88,65,15,18,10,10,10,10,23,10,10,26,18,31,10,29,12,12,10,12,10,10,44,36,28,10,18
Packers,Aaron,Rodgers,QB,99,80,86,58,84,95,33,54,97,97,15,18,18,12,19,59,10,88,92,70,35,50,79,20,55,54,18,10,10,19,24,25,13,19,15,15,15,12,10,15,98,97,94,87,96
Packers,Graham,Harrell,QB,66,56,64,49,63,68,33,65,78,85,21,18,25,32,22,52,10,87,92,65,39,59,50,15,35,46,25,10,10,22,12,22,27,14,15,15,15,12,10,15,90,70,50,59,75
Packers,B.J.,Coleman,QB,61,67,75,69,66,38,40,72,93,72,25,20,15,15,33,70,10,92,94,82,58,49,53,45,45,52,30,10,10,25,25,15,15,20,12,15,10,12,10,12,73,75,68,47,75
Packers,Anthony,Hargrove,RE,74,75,81,79,72,75,19,40,16,17,15,12,45,45,72,60,0,82,85,75,10,34,10,10,10,10,45,67,80,66,84,70,26,19,15,15,15,48,20,15,5,5,5,5,5
Packers,Jarius,Wynn,RE,74,69,74,83,67,69,25,40,10,22,21,20,45,45,83,60,10,87,83,89,10,20,10,10,25,35,45,85,62,79,80,65,15,18,15,15,10,85,25,45,5,5,5,5,5
Packers,Phillip,Merling,RE,73,72,83,83,75,66,45,50,35,32,30,30,45,45,74,79,10,90,75,84,45,37,30,55,20,25,45,79,64,78,75,65,40,55,15,10,10,80,50,12,5,5,5,5,5
Packers,Mike,Neal,RE,70,69,80,89,68,66,25,40,25,25,20,20,45,45,74,70,10,72,71,60,10,12,10,10,10,10,45,81,48,80,74,77,15,25,12,10,10,75,10,12,5,5,5,5,5
Packers,Mike,Daniels,RE,62,70,84,73,74,49,40,40,29,25,26,21,45,45,76,85,12,83,82,91,25,11,10,29,10,10,45,62,82,64,72,57,20,45,25,25,10,67,10,12,5,5,5,5,5
Packers,Josh,Sitton,RG,95,63,76,93,61,87,40,40,30,30,25,25,90,94,30,50,10,84,86,60,20,12,10,30,10,10,88,10,10,20,20,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Packers,Ray,Dominguez,RG,57,49,65,86,47,45,35,42,10,12,11,17,80,69,15,55,10,90,73,87,10,15,10,10,10,10,64,10,10,15,31,23,9,12,25,25,11,20,10,44,5,5,5,5,5
Packers,Nick,Perry,ROLB,73,86,91,86,73,56,40,40,36,19,37,16,45,45,80,91,10,97,83,73,25,35,15,25,45,40,45,89,74,85,76,67,35,50,20,15,15,85,24,25,5,5,5,5,5
Packers,Erik,Walden,ROLB,72,76,85,77,72,71,35,44,34,30,28,28,45,45,75,82,10,92,82,80,40,45,20,55,25,30,45,86,62,76,85,70,42,56,15,10,10,82,40,12,5,5,5,5,5
Packers,Frank,Zombo,ROLB,69,81,78,68,75,69,58,50,18,29,22,29,45,45,80,72,10,85,88,91,49,35,22,28,10,56,45,74,52,69,83,65,60,73,15,15,15,67,50,20,5,5,5,5,5
Packers,Jamari,Lattimore,ROLB,56,79,87,68,74,49,40,50,40,32,30,30,45,45,71,78,10,90,84,79,55,35,39,55,40,45,45,65,82,64,73,42,34,48,15,10,10,75,50,12,5,5,5,5,5
Packers,Bryan,Bulaga,RT,89,65,88,88,72,70,15,40,10,10,11,11,94,88,25,47,10,85,90,86,10,30,10,10,10,10,86,10,10,25,33,15,11,12,15,15,15,33,10,15,5,5,5,5,5
Packers,Andrew,Datko,RT,65,64,81,82,66,58,35,29,17,24,20,21,69,79,40,70,10,69,89,93,10,12,15,10,10,10,76,10,10,25,31,10,12,12,25,29,30,15,10,40,5,5,5,5,5
Packers,Charlie,Peprah,SS,77,83,86,66,78,76,58,60,28,11,14,14,45,45,73,81,30,90,94,78,35,35,17,23,45,55,45,22,43,60,77,72,61,71,20,15,15,68,36,15,5,5,5,5,5
Packers,Jerron,McMillian,SS,65,93,87,55,91,46,51,65,62,55,25,25,45,45,70,93,30,95,89,91,55,45,35,45,65,61,45,57,54,69,75,50,55,72,35,33,15,83,61,15,55,56,49,24,62
Packers,Jermichael,Finley,TE,86,85,88,74,89,78,85,70,35,35,30,30,54,51,35,95,60,85,92,75,81,65,82,78,75,80,65,10,10,20,45,20,15,20,91,83,81,12,18,95,15,10,5,5,10
Packers,Andrew,Quarless,TE,70,79,81,69,77,68,77,66,25,26,11,15,66,64,45,77,21,91,78,80,54,50,49,64,56,62,58,10,10,48,35,17,19,18,81,67,64,20,10,62,15,10,5,5,10
Packers,D.J.,Williams,TE,68,83,90,65,84,55,79,69,11,15,14,18,52,53,46,79,8,92,93,86,67,62,74,66,75,81,67,10,10,32,39,26,16,16,68,66,68,25,25,66,15,10,5,5,10
Packers,Tom,Crabtree,TE,65,73,80,77,72,65,71,69,38,34,33,19,69,60,62,70,10,95,88,84,66,48,62,64,55,52,72,10,10,45,35,26,11,26,52,70,43,15,10,65,15,10,5,5,10
Packers,Ryan,Taylor,TE,63,76,81,68,75,48,73,70,42,35,30,15,64,58,60,71,10,95,83,80,71,44,65,60,67,70,64,10,10,39,38,26,11,26,66,74,54,15,10,66,15,10,5,5,10
Packers,Greg,Jennings,WR,93,94,94,55,93,92,94,64,35,33,14,11,30,22,22,90,40,93,94,75,55,90,87,44,87,91,30,10,10,22,45,17,12,22,95,87,96,15,15,89,15,10,5,5,10
Packers,Jordy,Nelson,WR,89,90,92,66,88,91,95,69,37,36,25,25,30,25,31,84,74,94,93,91,58,47,55,55,68,78,35,15,15,25,39,15,15,20,89,95,94,12,10,92,15,10,5,5,10
Packers,James,Jones,WR,79,86,88,68,85,81,85,66,30,25,25,20,50,30,30,85,60,84,82,78,66,40,72,62,70,74,54,10,10,30,46,18,12,25,77,91,84,15,15,87,15,10,5,5,10
Packers,Donald,Driver,WR,78,85,83,64,84,88,84,67,23,28,24,21,34,29,28,83,70,79,89,85,63,77,88,45,87,90,34,10,10,28,45,26,10,13,79,95,82,15,15,54,15,10,5,5,10
Packers,Randall,Cobb,WR,76,92,94,45,95,61,82,73,70,57,35,30,46,44,35,86,86,92,93,86,35,93,90,45,92,94,35,10,10,20,35,20,13,25,74,88,68,12,18,75,64,53,35,32,67
Packers,Diondre,Borel,WR,65,88,85,61,83,58,74,66,76,54,20,22,41,40,25,82,52,84,82,72,66,74,65,55,72,76,40,10,10,10,35,26,15,26,76,73,62,12,10,73,64,57,49,35,70
Packers,Tori,Gurley,WR,63,83,79,74,81,50,77,71,20,20,10,15,56,46,28,90,30,94,84,87,75,54,70,67,74,72,59,10,10,18,48,23,17,13,73,79,52,15,15,87,15,10,5,5,10
Packers,Jarrett,Boykin,WR,59,84,87,58,80,47,73,68,32,25,19,15,64,55,35,87,33,97,88,75,69,51,66,65,70,72,64,10,10,32,35,26,18,24,73,82,45,15,25,77,15,10,5,5,10
Packers,Shaky,Smithson,WR,59,83,88,59,85,52,75,62,30,30,24,24,39,32,25,75,65,92,86,72,57,74,73,42,75,78,33,15,20,20,35,15,15,20,69,73,63,15,15,45,10,10,10,10,10
Packers,Dale,Moss,WR,56,87,88,44,94,35,69,72,32,32,21,24,54,45,38,94,25,88,86,80,65,60,66,54,72,73,55,10,10,17,40,27,14,16,77,67,42,20,22,79,30,25,20,10,20
Panthers,Ryan,Kalil,C,93,67,85,89,68,88,25,40,22,25,20,24,94,88,40,67,10,92,88,94,20,15,10,10,10,10,92,20,15,40,29,20,13,15,12,10,10,20,10,12,5,5,5,5,5
Panthers,Jeff,Byers,C,63,55,70,73,63,54,22,25,25,22,22,23,77,78,13,55,10,74,84,85,10,32,10,10,10,10,80,10,10,13,29,30,20,12,15,15,15,40,10,15,5,5,5,5,5
Panthers,Zack,Williams,C,61,57,69,86,53,50,22,40,20,19,26,20,75,80,21,40,10,81,82,89,10,19,10,10,10,10,66,10,10,21,37,28,20,26,12,10,10,20,10,12,5,5,5,5,5
Panthers,J.J.,Jansen,C,56,63,70,72,67,66,40,32,37,16,15,21,68,66,52,42,10,92,81,75,10,23,10,10,10,10,67,10,10,22,61,25,14,12,12,10,10,50,10,12,5,5,5,5,5
Panthers,Chris,Gamble,CB,91,92,93,66,95,84,71,70,21,22,13,10,45,45,53,97,85,94,98,79,10,55,78,47,87,89,45,40,59,49,75,80,95,90,70,48,35,45,94,36,5,5,5,5,5
Panthers,Captain,Munnerlyn,CB,74,90,93,54,88,67,53,65,17,21,21,24,45,45,57,85,84,90,90,70,10,59,85,10,85,90,45,42,28,66,79,65,77,79,25,45,20,65,77,15,5,5,5,5,5
Panthers,Darius,Butler,CB,68,91,93,59,92,63,66,66,22,19,34,17,45,45,52,95,39,95,91,79,10,77,72,35,75,80,45,30,35,39,60,45,75,70,67,51,62,65,72,15,5,5,5,5,5
Panthers,Brandon,Hogan,CB,67,90,95,49,93,42,72,60,10,10,9,11,45,45,47,83,74,81,91,66,10,89,75,25,77,82,45,45,35,65,72,70,82,71,75,60,36,68,55,35,5,5,5,5,5
Panthers,Josh,Norman,CB,67,85,91,54,93,44,78,62,35,35,20,20,45,45,56,84,35,97,93,87,28,65,55,29,72,82,45,45,49,56,63,54,84,79,75,45,25,59,74,33,5,5,5,5,5
Panthers,Josh,Thomas,CB,64,88,91,63,83,43,47,60,13,11,8,10,45,45,60,83,55,82,88,65,22,55,65,25,75,74,45,29,35,47,69,60,67,82,35,30,10,77,79,15,5,5,5,5,5
Panthers,R.J.,Stanford,CB,58,89,91,43,85,45,55,45,30,30,20,22,45,45,42,88,60,85,79,66,33,81,66,25,82,75,45,30,22,45,60,50,73,65,35,44,30,42,47,30,5,5,5,5,5
Panthers,Ron,Edwards,DT,76,55,74,93,64,82,15,40,29,17,22,25,45,45,81,47,10,76,69,80,10,23,10,10,10,10,45,74,39,86,64,77,22,19,15,15,15,51,10,15,5,5,5,5,5
Panthers,Terrell,McClain,DT,72,68,82,94,55,58,25,40,30,25,15,22,45,45,82,65,10,87,84,65,20,10,10,10,10,10,45,83,45,85,72,50,18,23,15,15,15,75,16,15,5,5,5,5,5
Panthers,Ogemdi,Nwagbuo,DT,70,57,68,88,60,70,22,24,22,21,20,20,45,45,75,49,5,85,74,81,44,28,10,10,10,10,45,81,45,79,69,68,25,22,12,15,14,65,25,12,8,8,8,8,8
Panthers,Sione,Fua,DT,69,57,70,91,53,62,25,40,14,13,17,11,45,45,87,53,10,95,72,94,10,13,10,10,10,10,45,73,42,87,66,60,12,15,15,15,15,66,10,15,5,5,5,5,5
Panthers,Andre,Neblett,DT,69,65,83,81,62,63,22,25,30,30,25,25,45,45,71,62,10,88,77,68,10,12,10,10,10,10,45,85,62,73,71,49,12,15,12,10,10,72,10,12,5,5,5,5,5
Panthers,Frank,Kearse,DT,68,54,78,90,60,47,35,40,14,13,17,11,45,45,78,73,10,87,75,80,10,14,10,10,10,10,45,67,76,83,78,50,15,18,28,35,38,65,10,35,5,5,5,5,5
Panthers,Mike,Tolbert,FB,89,84,89,82,78,86,78,80,28,28,22,22,66,55,51,60,10,90,86,84,96,64,88,95,75,77,72,25,20,35,56,13,15,20,45,60,70,45,25,55,5,5,5,5,5
Panthers,Richie,Brockel,FB,59,67,77,72,74,55,70,72,35,22,25,28,60,57,55,76,20,92,82,91,76,42,63,72,65,61,68,20,20,20,25,15,15,20,46,70,62,20,10,69,10,10,10,10,10
Panthers,Sherrod,Martin,FS,75,88,91,58,90,70,65,55,25,30,15,14,45,45,51,92,53,92,91,72,20,55,49,25,60,66,45,44,50,59,66,65,74,80,50,52,19,72,75,20,15,10,10,15,15
Panthers,Haruki,Nakamura,FS,71,84,87,70,79,65,44,65,25,25,20,20,45,45,74,80,85,93,95,90,50,40,80,45,75,85,45,58,61,70,90,62,49,70,15,15,15,78,45,12,15,10,10,15,15
Panthers,D.J.,Campbell,FS,62,87,83,67,85,44,68,66,17,22,23,19,45,45,60,90,35,94,90,75,35,55,57,35,60,65,45,41,44,54,69,47,65,74,44,40,15,66,72,15,5,5,5,5,5
Panthers,Jonathan,Nelson,FS,62,86,84,58,85,35,45,65,21,12,24,24,45,45,74,80,65,82,85,75,10,43,31,25,55,65,45,40,49,71,81,54,67,71,25,20,15,69,64,20,15,10,10,15,15
Panthers,Jonathan,Stewart,HB,84,90,91,78,83,79,70,92,30,30,25,25,30,40,20,85,63,85,88,95,93,65,89,93,78,88,40,10,10,11,40,20,15,20,55,65,69,20,20,60,35,30,20,15,15
Panthers,DeAngelo,Williams,HB,84,93,93,65,93,84,52,94,30,40,11,21,35,38,25,74,55,82,90,84,49,86,93,54,87,95,35,10,10,25,50,12,13,12,60,64,55,20,20,45,35,30,20,15,15
Panthers,Josh,Vaughan,HB,64,82,86,75,77,56,63,83,25,18,14,19,35,40,30,68,50,87,84,75,85,55,71,82,72,75,45,10,10,20,40,27,13,16,55,58,40,20,20,32,35,30,20,15,15
Panthers,Armond,Smith,HB,63,94,95,58,87,44,64,75,30,35,22,24,35,39,35,77,50,87,84,65,45,85,70,55,82,77,35,20,20,35,45,20,12,12,44,46,39,20,10,50,35,30,20,15,15
Panthers,Olindo,Mare,K,82,54,55,33,52,86,22,40,20,19,93,83,22,19,15,29,10,80,96,60,10,23,10,10,10,10,22,10,10,15,23,27,14,14,15,15,15,12,10,15,35,30,25,20,20
Panthers,Greg,Hardy,LE,79,75,86,81,78,71,31,40,11,20,14,22,45,45,70,84,10,76,80,63,10,21,10,10,10,10,45,88,66,76,85,68,26,39,12,10,10,63,10,12,5,5,5,5,5
Panthers,Thomas,Keiser,LE,69,74,81,80,72,60,55,45,21,19,29,28,45,45,76,78,10,90,78,84,65,30,25,35,10,10,45,85,53,75,77,55,40,55,15,15,15,74,14,15,5,5,5,5,5
Panthers,Eric,Norwood,LE,69,83,76,73,73,40,42,60,18,17,14,32,45,45,74,80,10,94,89,88,28,40,36,35,45,55,45,88,67,85,83,54,30,35,20,15,15,69,80,25,5,5,5,5,5
Panthers,Frank,Alexander,LE,63,74,84,75,68,50,30,40,25,25,20,20,45,45,76,74,10,78,76,85,27,14,15,32,10,10,45,63,83,58,66,59,25,43,15,15,15,55,12,20,5,5,5,5,5
Panthers,Mike,Pollak,LG,79,72,76,81,65,69,45,45,30,30,25,25,78,85,30,50,10,71,88,72,20,12,10,30,10,10,83,10,10,20,25,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Panthers,Amini,Silatolu,LG,73,54,67,87,62,52,32,40,28,19,21,29,88,79,22,82,10,85,84,95,23,11,10,10,10,10,82,10,10,19,14,19,21,12,12,10,10,12,10,12,5,5,5,5,5
Panthers,Roger,Allen,LG,63,58,70,86,55,45,25,40,14,16,17,19,81,75,12,22,10,90,74,85,10,15,10,10,10,10,67,10,10,12,25,13,16,19,15,15,15,20,10,15,5,5,5,5,5
Panthers,James,Anderson,LOLB,87,85,92,75,84,84,40,55,35,33,11,10,45,45,91,90,10,91,95,80,40,44,16,28,10,35,45,70,88,79,93,83,54,73,15,15,15,85,62,20,5,5,5,5,5
Panthers,Thomas,Davis,LOLB,80,86,88,73,82,75,66,65,17,19,21,20,45,45,84,85,10,64,84,77,10,45,35,49,10,74,45,77,66,72,86,75,62,73,35,30,15,94,60,25,5,5,5,5,5
Panthers,Kion,Wilson,LOLB,65,74,81,69,72,68,45,50,33,20,21,25,45,45,85,84,10,90,92,90,25,41,35,55,55,45,45,70,55,81,87,55,40,55,30,30,10,66,65,25,5,5,5,5,5
Panthers,Kenny,Onatolu,LOLB,62,80,84,65,77,65,50,51,25,25,20,20,45,45,69,82,5,87,79,75,39,22,25,35,15,30,45,65,47,68,80,59,54,66,15,15,15,75,45,12,5,5,5,5,5
Panthers,Jordan,Gross,LT,93,65,83,90,67,94,15,40,5,10,11,10,92,94,25,43,10,97,92,86,10,35,10,10,10,10,86,10,10,25,33,15,11,18,15,15,15,20,10,15,5,5,5,5,5
Panthers,Garry,Williams,LT,70,62,71,91,61,67,19,35,9,40,24,33,83,78,34,29,10,86,85,78,10,24,11,10,11,10,76,10,10,34,30,10,12,12,12,10,10,12,10,12,5,5,5,5,5
Panthers,Bruce,Campbell,LT,69,73,90,89,72,50,15,40,26,40,35,8,78,84,24,77,14,85,79,55,10,45,20,10,35,35,75,10,10,25,32,10,12,12,15,15,15,35,10,15,5,5,5,5,5
Panthers,Jon,Beason,MLB,93,85,93,74,88,92,66,60,25,30,20,21,45,45,95,80,15,95,98,89,35,76,50,70,40,75,45,54,65,86,97,98,70,76,40,20,15,87,55,15,5,5,5,5,5
Panthers,Jason,Phillips,MLB,69,76,72,74,70,70,42,50,16,10,12,11,45,45,86,64,10,72,86,89,40,35,30,35,20,35,45,55,48,84,72,86,35,48,20,15,15,70,55,25,5,5,5,5,5
Panthers,Brad,Nortman,P,57,72,74,56,65,51,35,45,48,46,88,89,29,25,25,86,10,93,85,66,10,21,15,10,10,10,29,10,10,14,33,15,15,28,15,15,15,12,10,15,30,30,25,20,20
Panthers,Cam,Newton,QB,89,85,94,80,92,74,67,81,97,86,24,22,39,32,44,86,14,96,95,88,81,83,95,77,90,88,35,10,10,41,55,25,11,30,35,33,22,20,10,25,89,86,75,75,95
Panthers,Derek,Anderson,QB,73,56,58,65,56,70,15,60,95,75,22,14,21,19,23,49,10,90,90,95,19,15,20,10,16,23,21,10,10,23,21,18,10,16,12,10,10,12,10,12,75,71,74,65,75
Panthers,Jimmy,Clausen,QB,68,57,65,51,65,57,35,60,88,72,21,35,26,25,25,62,10,95,95,90,30,42,52,25,40,55,22,10,10,26,25,32,17,21,15,15,15,12,10,15,79,71,72,69,75
Panthers,Charles,Johnson,RE,91,78,90,84,76,85,14,40,14,12,16,11,45,45,81,84,10,90,87,82,10,30,10,10,10,10,45,96,72,78,90,77,32,36,25,25,25,75,35,20,5,5,5,5,5
Panthers,Antwan,Applewhite,RE,76,82,84,75,77,70,49,60,26,26,20,20,45,45,69,82,15,90,79,85,20,30,15,35,15,25,45,87,62,71,84,70,46,60,12,10,10,70,40,12,10,10,10,10,10
Panthers,Jyles,Tucker,RE,71,77,83,77,74,65,35,60,25,25,20,20,45,45,68,70,10,91,78,80,30,17,20,45,15,20,45,71,83,66,76,59,38,46,20,15,15,80,45,12,5,5,5,5,5
Panthers,Geoff,Hangartner,RG,80,55,65,85,55,76,18,40,16,12,14,10,88,83,10,26,10,90,84,82,10,21,10,10,10,10,79,10,10,10,25,14,10,13,15,15,15,20,10,15,5,5,5,5,5
Panthers,Bryant,Browning,RG,61,50,74,88,45,45,20,40,35,33,16,16,79,75,37,34,10,90,74,75,10,23,10,10,10,10,65,10,10,27,32,10,12,12,15,15,15,20,10,15,5,5,5,5,5
