Team,First Name,Last Name,Position,Jersey,Overall,Speed,Stength,Agility,Awareness,Catching,Carrying,Throw Power,Throw Accuracy,Kick Power,Kick Accuracy,Run Block,Pass Block,Tackle,Jumping,Kick Return,Injury,Stamina,Toughness,Age,Years Pro,College,Home State,Hometown,Trucking,Elusiveness,Ball Carrier Vision,Stiff Arm,Spin Move,Juke Move,Impact Block,Run Block Strength,Run Block Footwork,Pass Block Strength,Pass Block Footwork,Power Moves,Finnesse Moves,Block Shedding,Pursuit,Play Recognition,Man Cover,Zone cover,Spectacular Catch,Catch in Traffic,Route Running,Hit Power,Press,Release,Short Throw Accuracy,Medium Throw Accuracy,Deep Throw Accuracy,Playaction,Throw on the Run
Giants,Brandon,Mosley,RG,67,67,66,93,65,52,35,40,12,13,14,13,79,71,35,80,10,88,93,93,24,1,Auburn,Georgia,Jefferson,25,10,10,10,10,10,75,85,73,77,65,10,10,25,23,15,9,14,15,15,15,20,10,15,5,5,5,5,5
Giants,Bryant,Browning,RG,75,63,50,88,45,51,20,40,35,33,16,16,79,75,37,34,10,90,74,75,25,2,Ohio State,Ohio,Cleveland,10,23,10,10,10,10,65,88,74,85,60,10,10,27,32,10,12,12,15,15,15,20,10,15,5,5,5,5,5
Giants,Michael,Jasper,RG,68,62,56,94,59,49,35,40,25,25,20,20,78,68,72,77,10,87,64,85,26,2,Bethel,Tennessee,Mount Juliet,20,12,15,35,10,10,74,84,71,76,65,78,39,84,66,33,15,20,15,15,15,78,15,15,5,5,5,5,5
Giants,Jacquian,Williams,ROLB,57,76,85,66,83,74,55,60,25,25,20,20,45,45,80,84,15,90,88,75,23,2,USF,Florida,Apopka,55,30,50,45,49,55,45,45,45,45,45,74,65,64,92,67,67,77,42,55,22,74,55,12,5,5,5,5,5
Giants,Spencer,Paysinger,ROLB,52,66,79,67,82,63,60,58,33,20,25,24,45,45,77,74,10,90,85,70,25,2,Oregon,California,Los Angeles,35,32,22,18,30,45,45,45,45,45,45,58,66,65,81,60,61,70,20,20,15,67,55,25,5,5,5,5,5
Giants,Justin,Pugh,RT,72,77,67,82,72,60,54,60,16,19,21,23,81,86,35,75,11,87,92,74,23,0,Syracuse,Pennsylvania,Holland,35,15,15,10,10,10,90,81,86,83,89,10,10,25,28,10,15,12,15,15,15,23,10,20,5,5,5,5,5
Giants,James,Brewer,RT,73,76,58,88,64,65,30,40,25,25,24,22,88,73,34,60,10,79,84,79,25,2,Indiana,Indiana,Indianapolis,20,15,10,25,10,10,73,92,84,79,71,10,10,15,23,10,12,15,12,10,10,20,10,12,5,5,5,5,5
Giants,Stevie,Brown,SS,27,83,85,66,82,72,78,62,30,30,25,25,45,45,73,82,40,92,88,82,26,3,Michigan,Texas,Dallas,45,35,44,35,50,52,45,45,45,45,45,61,45,68,80,73,65,84,45,40,20,77,46,15,15,10,10,15,15
Giants,Ryan,Mundy,SS,21,74,83,66,84,64,59,70,25,25,25,25,45,45,73,85,10,90,95,78,28,5,West Virginia,Pennsylvania,Wilkins Township,40,50,70,40,55,77,45,45,45,45,45,44,46,70,76,58,63,74,45,40,35,87,55,12,5,5,5,5,5
Giants,David,Caldwell,SS,46,71,86,63,81,63,48,60,35,35,25,25,45,45,69,85,35,91,87,70,25,2,William & Mary,New Jersey,Montclair,35,45,51,25,62,75,45,45,45,45,45,45,35,55,70,67,64,72,40,40,40,69,63,30,5,5,5,5,5
Giants,Cooper,Taylor,SS,30,68,89,68,80,38,64,67,35,25,15,19,45,45,71,89,35,84,88,84,23,0,Richmond,Georgia,Atlanta,69,46,54,49,45,55,45,45,45,45,45,68,56,66,79,66,68,75,46,44,15,73,74,15,15,10,10,15,15
Giants,Tyler,Sash,SS,39,63,84,65,75,49,70,65,30,25,20,20,45,45,68,87,50,90,85,84,25,2,Iowa,Iowa,Oskaloosa,35,45,60,30,62,70,45,45,45,45,45,49,65,49,61,67,54,75,65,60,20,53,77,20,15,10,10,15,15
Giants,Brandon,Myers,TE,83,81,74,69,76,85,90,76,40,35,23,22,55,51,52,75,10,90,82,82,27,4,Iowa,Iowa,Prairie City,70,55,56,68,74,66,55,51,49,52,53,10,10,52,60,33,17,31,79,95,83,35,25,77,20,15,15,10,10
Giants,Bear,Pascoe,TE,86,73,65,78,66,75,69,68,58,45,22,20,83,62,45,70,15,92,83,97,27,4,Fresno State,California,Porterville,66,40,54,66,55,50,85,82,75,62,54,10,10,59,37,15,12,13,51,72,54,20,10,85,48,45,40,40,45
Giants,Adrien,Robinson,TE,81,69,84,54,86,47,74,74,25,25,15,19,72,64,44,92,11,93,87,72,24,1,Cincinnati,Indiana,Indianapolis,73,70,75,68,72,77,67,58,62,64,68,10,10,49,33,22,10,20,84,67,52,12,10,62,15,10,5,5,10
Giants,Zak,DeOssie,TE,51,50,75,72,80,64,45,65,30,35,15,15,78,66,73,75,10,89,86,92,29,6,Brown,Massachusetts,North Andover,25,34,35,55,15,25,59,45,45,45,45,65,77,72,85,69,56,70,44,45,43,62,47,15,5,5,5,5,5
Giants,Victor,Cruz,WR,80,90,95,61,94,82,90,69,25,24,21,22,68,31,16,93,79,94,92,75,26,3,Massachusetts,New Jersey,Paterson,55,91,88,44,87,92,41,42,35,20,21,10,10,45,35,25,11,30,96,87,91,20,35,82,15,10,5,5,10
Giants,Hakeem,Nicks,WR,88,89,91,78,87,85,89,73,27,22,25,15,56,47,27,95,24,81,93,94,25,4,North Carolina,North Carolina,Charlotte,79,70,85,76,76,82,60,56,55,31,31,10,10,40,44,28,10,17,92,95,84,15,15,96,15,10,5,5,10
Giants,Rueben,Randle,WR,82,76,90,67,86,70,83,75,72,46,25,20,57,47,35,82,76,97,93,85,22,1,LSU,Louisiana,Bastrop,69,64,82,62,87,67,52,51,53,50,45,10,10,57,47,18,17,25,83,86,68,35,15,86,15,10,5,5,10
Giants,Louis,Murphy,WR,18,73,93,57,88,74,74,72,23,28,24,21,58,29,28,93,65,76,91,88,26,4,Florida,Florida,St. Petersburg,46,90,82,45,85,88,55,57,53,29,29,10,10,40,39,26,18,13,81,71,70,15,15,62,15,10,5,5,10
Giants,Ramses,Barden,WR,85,72,85,72,85,66,77,68,35,32,17,12,64,40,49,95,35,83,86,77,27,4,Cal Poly SLO,California,Altadena,64,67,75,67,72,78,62,60,58,45,44,10,10,55,60,19,11,16,85,79,65,12,10,81,30,25,20,10,20
Giants,Jerrel,Jernigan,WR,12,66,90,38,95,64,72,65,54,40,19,19,40,25,24,83,81,93,94,67,24,2,Troy,Alabama,Eufaula,42,94,85,47,84,92,32,30,25,18,18,10,10,35,59,25,18,26,71,79,50,15,15,61,44,40,35,22,57
Giants,Kris,Adams,WR,89,64,91,49,82,58,75,63,30,30,20,20,55,32,33,92,42,78,84,67,25,2,UTEP,Texas,Fort Worth,55,56,68,48,75,80,45,32,35,34,32,10,10,48,24,20,12,30,62,70,65,12,10,78,15,10,5,5,10
Giants,Jeremy,Horne,WR,13,64,87,62,86,61,73,65,25,30,22,21,45,42,32,86,62,88,85,66,26,3,Massachusetts,New York,New Berlin,55,65,75,45,72,80,45,35,39,33,32,10,10,36,15,22,15,14,69,75,62,15,15,67,15,10,5,5,10
Jaguars,Brad,Meester,C,63,78,53,85,52,96,16,40,33,26,33,36,74,79,16,39,10,88,85,82,36,13,Northern Iowa,Iowa,Iowa Falls,10,15,10,10,10,10,82,89,93,86,77,10,10,16,29,18,7,13,25,20,20,20,10,25,5,5,5,5,5
Jaguars,Mike,Brewster,C,60,66,62,90,63,62,30,40,25,25,20,20,79,72,40,70,10,88,92,90,24,1,Ohio State,Florida,Orlando,11,10,10,10,10,10,75,82,76,80,70,15,10,15,22,15,12,15,12,10,10,35,10,12,5,5,5,5,5
Jaguars,Dan,Gerberry,C,68,62,55,84,54,56,35,40,11,12,10,10,78,74,37,49,10,87,75,79,27,3,Ball State,Ohio,Youngstown,10,15,14,10,10,10,68,83,71,79,68,10,10,30,18,31,12,12,15,15,15,20,10,15,5,5,5,5,5
Jaguars,Marcus,Trufant,CB,24,81,87,52,95,82,54,60,12,15,15,22,45,45,55,97,60,85,97,85,32,10,Wash. St.,Washington,Tacoma,55,45,80,25,94,93,45,45,45,45,45,25,34,36,77,81,85,75,55,35,25,47,66,20,5,5,5,5,5
Jaguars,Alan,Ball,CB,23,71,87,55,84,72,48,55,35,35,20,20,45,45,68,85,65,88,90,79,28,6,Illinois,Michigan,Detroit,20,30,65,20,60,70,45,45,45,45,45,49,52,48,77,73,70,78,35,30,35,58,50,30,5,5,5,5,5
Jaguars,Dwayne,Gratz,CB,27,71,90,65,87,58,67,55,25,25,15,15,45,45,65,90,55,97,94,87,23,0,Connecticut,New Jersey,Piscataway,33,74,70,36,64,74,45,45,45,45,45,35,39,59,80,43,83,80,39,45,20,72,86,12,5,5,5,5,5
Jaguars,Demetrius,McCray,CB,35,69,91,42,86,48,60,65,26,22,8,10,45,45,60,95,45,94,89,67,22,0,Appalach. St.,Georgia,Covington,10,48,45,10,75,72,45,45,45,45,45,20,29,48,76,55,79,77,35,20,15,59,84,15,5,5,5,5,5
Jaguars,Mike,Harris,CB,20,68,86,40,94,55,64,58,20,22,15,13,45,45,61,88,42,92,90,76,24,1,Florida State,Florida,Miami,22,70,61,15,66,71,45,45,45,45,45,35,44,36,69,70,80,75,39,15,25,64,52,20,5,5,5,5,5
Jaguars,Kevin,Rutland,CB,22,67,89,52,86,64,55,57,15,12,15,15,45,45,58,90,35,90,87,65,25,2,Missouri,Texas,Houston,32,71,39,32,70,68,45,45,45,45,45,29,39,43,67,56,75,71,45,40,25,43,55,20,5,5,5,5,5
Jaguars,Jeremy,Harris,CB,31,63,90,41,92,47,54,62,12,14,18,10,45,45,56,90,50,93,88,70,22,0,New Mex. St.,California,Los Angeles,10,50,49,25,67,74,45,45,45,45,45,32,33,46,74,53,72,76,45,20,35,50,62,15,5,5,5,5,5
Jaguars,Sen'Derrick,Marks,DT,99,77,66,78,67,76,33,40,21,14,17,15,45,45,78,66,10,82,78,80,26,4,Auburn,Alabama,Mobile,10,35,10,10,10,10,45,45,45,45,45,71,86,73,72,65,12,24,15,15,15,52,12,15,5,5,5,5,5
Jaguars,Roy,Miller,DT,97,75,60,88,54,74,28,40,25,20,15,14,45,45,87,40,10,96,79,82,26,4,Texas,Texas,Killeen,10,35,10,10,10,10,45,45,45,45,45,77,43,85,87,75,20,19,12,10,10,58,10,20,5,5,5,5,5
Jaguars,Kyle,Love,DT,74,75,62,86,62,73,35,30,30,30,20,20,45,45,79,55,10,85,75,75,26,3,Mississippi St.,Georgia,College Park,30,39,25,35,25,35,45,45,45,45,45,78,55,80,75,72,25,36,15,10,10,72,25,12,5,5,5,5,5
Jaguars,Brandon,Deaderick,DT,71,73,65,87,65,72,30,40,20,20,20,20,45,45,81,58,10,95,73,90,26,3,Alabama,Kentucky,Elizabethtown,10,10,10,10,10,10,45,45,45,45,45,77,45,82,74,72,15,22,15,15,15,69,10,15,5,5,5,5,5
Jaguars,D'Anthony,Smith,DT,95,65,69,77,68,55,24,40,25,25,20,20,45,45,77,68,10,66,72,65,25,3,LA. Tech,Louisiana,Pickering,32,12,21,45,10,10,45,45,45,45,45,86,65,69,64,33,15,20,15,15,15,78,15,15,5,5,5,5,5
Jaguars,Will,Ta'ufo'ou,FB,45,70,69,83,72,68,61,71,22,21,47,35,74,55,55,55,25,88,81,85,26,2,California,California,San Carlos,68,45,55,80,45,62,72,75,65,66,55,25,25,49,55,25,10,30,35,44,40,70,36,35,5,5,5,5,5
Jaguars,Lonnie,Pryor,FB,34,67,80,66,84,45,73,79,35,31,21,22,67,70,44,80,35,95,93,88,23,0,Florida State,Florida,Okeechobee,84,58,85,73,74,82,66,60,65,63,74,10,10,34,42,22,15,16,65,70,66,25,10,70,35,30,20,15,15
Jaguars,Dwight,Lowery,FS,25,81,85,58,91,78,67,65,36,36,25,25,45,45,60,87,85,94,94,78,27,5,San Jose St.,California,Santa Cruz,35,31,85,25,70,78,45,45,45,45,45,22,35,44,70,75,72,88,40,60,45,54,64,30,5,5,5,5,5
Jaguars,Josh,Evans,FS,26,67,86,61,88,44,54,64,35,39,15,17,45,45,74,85,60,89,91,75,22,0,Florida,New Jersey,Irvington,45,54,39,55,40,45,45,45,45,45,45,63,54,73,74,47,69,77,35,28,15,87,74,12,5,5,5,5,5
Jaguars,Antwon,Blake,FS,38,65,95,70,87,43,58,67,35,35,25,25,45,45,53,94,70,92,87,65,23,1,UTEP,Texas,Houston,35,73,62,29,74,82,45,45,45,45,45,35,45,54,74,47,75,73,46,51,33,63,42,40,5,5,5,5,5
Jaguars,Maurice,Jones-Drew,HB,32,91,92,77,95,88,81,91,25,40,17,10,25,30,20,82,68,87,95,85,28,7,UCLA,California,Pinole,71,87,95,81,90,91,25,25,25,30,30,20,20,20,57,27,12,12,64,62,74,20,20,81,35,30,20,15,15
Jaguars,Justin,Forsett,HB,21,77,91,65,94,75,73,77,30,30,25,25,30,65,20,80,80,85,75,70,27,5,California,Texas,Arlington,47,90,85,42,83,92,35,35,35,66,68,10,10,11,38,20,15,20,46,55,63,20,20,55,44,38,25,15,18
Jaguars,Denard,Robinson,HB,29,67,92,45,95,35,69,73,74,63,20,19,43,42,25,91,65,85,91,78,22,0,Michigan,Florida,Deerfield Beach,51,91,86,52,85,92,39,35,39,34,35,15,20,15,19,15,15,20,77,64,42,12,13,64,66,63,61,45,66
Jaguars,Jonathan,Grimes,HB,43,66,86,73,85,44,64,76,35,30,25,25,54,55,33,90,69,91,85,84,23,1,William & Mary,New Jersey,Willingboro,72,79,75,64,80,84,35,45,45,55,54,20,20,30,45,15,12,15,49,57,45,15,10,58,35,30,20,15,15
Jaguars,Jordan,Todman,HB,30,66,94,58,90,52,70,73,30,40,11,21,35,36,25,82,81,85,87,70,23,2,Connecticut,Massachusetts,New Bedford,64,73,75,53,74,87,40,40,42,28,44,10,10,25,39,12,13,12,66,64,38,20,20,49,35,30,20,15,15
Jaguars,Josh,Scobee,K,10,85,56,30,52,82,20,40,8,8,94,88,11,10,21,30,10,80,85,50,31,9,LA. Tech,Texas,Longview,10,20,10,10,10,10,11,11,11,10,10,10,10,21,10,23,10,14,15,15,15,12,10,15,35,30,25,20,20
Jaguars,Tyson,Alualu,LE,93,78,69,88,69,77,22,35,27,16,33,30,45,45,84,75,10,94,86,80,26,3,California,Hawaii,Honolulu,10,17,10,10,10,10,45,45,45,45,45,81,45,82,87,75,19,20,12,10,10,84,10,12,5,5,5,5,5
Jaguars,Jeremy,Mincey,LE,94,76,68,87,75,78,44,40,18,11,16,17,45,45,81,68,10,91,85,80,29,6,Florida,Georgia,Statesboro,22,22,10,11,10,37,45,45,45,45,45,79,53,80,76,75,25,28,12,10,10,60,35,12,5,5,5,5,5
Jaguars,Pannel,Egboh,LE,96,70,70,78,69,60,39,35,33,30,22,21,45,45,77,74,10,85,67,80,27,2,Stanford,Texas,Mesquite,25,40,35,10,35,26,45,45,45,45,45,82,64,82,73,54,25,28,25,15,15,75,24,20,5,5,5,5,5
Jaguars,Will,Rackley,LG,65,72,56,89,56,68,35,40,30,30,25,25,82,72,47,60,10,90,75,76,23,2,Lehigh,Georgia,Riverdale,10,12,10,10,10,10,74,87,76,79,61,40,35,33,45,25,12,15,12,10,10,50,10,12,5,5,5,5,5
Jaguars,Austin,Pasztor,LG,67,63,54,79,54,61,35,44,25,25,20,20,79,69,39,72,10,95,76,74,22,1,Virginia,Virginia,Charlottesville,11,10,10,10,10,10,75,81,74,72,63,15,10,15,22,15,12,15,12,10,10,35,10,12,5,5,5,5,5
Jaguars,Russell,Allen,LOLB,50,81,79,69,78,81,53,50,20,19,14,17,45,45,93,70,10,91,93,87,27,4,S.D. State,California,Oceanside,17,19,22,10,10,22,45,45,45,45,45,73,62,65,89,82,70,76,28,24,20,84,40,25,5,5,5,5,5
Jaguars,Julian,Stanford,LOLB,57,65,85,78,88,62,60,68,35,32,15,14,45,45,73,97,10,87,78,69,22,1,N/A,Connecticut,Bloomfield,35,65,52,40,60,66,45,45,45,45,45,56,77,66,74,47,55,65,25,35,15,77,55,25,5,5,5,5,5
Jaguars,Eugene,Monroe,LT,75,89,67,90,68,85,12,40,12,12,13,10,87,93,32,56,10,82,88,83,26,4,Virginia,New Jersey,Plainfield,10,15,10,10,10,10,93,89,95,90,93,10,10,32,30,19,9,13,15,15,15,20,10,15,5,5,5,5,5
Jaguars,Mark,Asper,LT,72,59,62,84,56,51,25,40,35,35,18,28,77,75,39,71,10,88,84,87,27,1,Oregon,Idaho,Rexburg,19,10,10,10,10,10,76,82,69,77,65,10,10,30,27,24,20,26,12,10,10,22,10,12,5,5,5,5,5
Jaguars,Paul,Posluszny,MLB,51,83,76,77,82,89,60,65,30,35,8,14,45,45,87,79,10,87,98,95,28,6,Penn State,Pennsylvania,Butler,10,45,38,52,10,50,45,45,45,45,45,67,55,78,88,94,68,79,30,25,15,80,65,15,5,5,5,5,5
Jaguars,Michael,Zimmer,MLB,49,58,77,67,78,53,52,59,30,30,26,26,45,45,74,78,5,92,87,88,22,0,Illinois St.,Illinois,Wheeling,38,27,29,36,15,15,45,45,45,45,45,62,50,65,74,69,60,70,15,15,15,77,50,12,5,5,5,5,5
Jaguars,Bryan,Anger,P,19,78,68,55,74,70,65,60,50,49,96,90,25,19,25,75,10,97,85,82,24,1,California,California,Camarillo,25,35,22,10,35,55,22,22,22,19,19,10,10,13,10,28,11,25,35,43,15,12,10,15,30,30,25,20,20
Jaguars,Blaine,Gabbert,QB,11,74,75,60,72,67,28,50,89,76,22,22,25,24,26,72,10,90,88,87,23,2,Missouri,Missouri,Ballwin,20,47,70,44,65,67,21,21,21,20,19,10,10,25,30,32,11,31,15,15,15,15,10,15,83,72,69,66,77
Jaguars,Chad,Henne,QB,7,74,67,64,62,69,30,69,93,74,25,25,20,15,30,55,10,88,92,84,28,5,Michigan,Pennsylvania,Wyomissing,21,20,30,30,25,40,30,40,30,30,20,10,10,25,30,15,15,20,12,10,10,12,10,12,77,73,75,64,75
Jaguars,Mike,Kafka,QB,4,71,63,55,64,66,25,59,84,78,18,26,18,22,11,55,10,90,88,88,26,3,Northwestern,Illinois,Chicago,20,20,32,15,25,35,18,18,18,22,22,10,10,11,24,21,15,21,15,15,15,12,10,15,83,73,64,73,75
Jaguars,Matt,Scott,QB,5,64,82,49,87,42,54,72,88,73,25,20,28,25,36,78,25,88,94,84,22,0,Arizona,California,Chino,26,63,80,39,79,82,28,25,28,22,22,10,10,30,35,15,19,25,35,39,30,20,10,29,78,73,72,45,85
Jaguars,Jordan,Rodgers,QB,6,64,78,52,84,39,45,70,82,76,25,24,18,15,28,76,10,85,94,87,25,0,Vanderbilt,California,Chico,20,54,75,45,66,73,18,18,18,12,12,10,10,19,22,25,13,19,25,21,15,10,10,15,83,74,62,76,82
Jaguars,Jason,Babin,RE,58,79,74,83,74,82,15,40,12,24,24,22,45,45,73,64,10,87,79,88,33,8,W. Michigan,Michigan,Paw Paw,10,39,10,10,25,15,45,45,45,45,45,86,59,76,81,82,40,35,20,15,15,50,30,30,5,5,5,5,5
Jaguars,Andre,Branch,RE,90,71,81,70,75,57,36,40,19,9,8,7,45,45,76,82,10,89,84,69,24,1,Clemson,Virginia,Richmond,35,25,22,45,35,30,45,45,45,45,45,86,57,74,89,63,44,54,22,20,10,66,10,12,5,5,5,5,5
Jaguars,Ryan,Davis,RE,59,64,76,74,82,52,54,65,24,12,15,17,45,45,68,82,10,90,79,76,24,1,Beth Cookman,Florida,Daytona Beach,56,35,49,35,65,44,45,45,45,45,45,65,84,61,76,53,25,35,35,33,10,71,10,40,5,5,5,5,5
Jaguars,Uche,Nwaneri,RG,77,80,51,94,54,83,25,40,30,30,25,25,87,76,60,50,10,94,83,84,29,6,Purdue,Texas,Garland,10,12,10,10,10,10,80,95,84,86,72,74,60,65,55,25,12,15,12,10,10,58,10,12,5,5,5,5,5
Jaguars,Jason,Spitz,RG,66,76,52,86,56,73,27,40,27,22,24,22,85,79,33,34,10,93,80,88,30,7,Louisville,Ohio,Boardman,10,18,10,10,10,10,79,82,84,75,81,10,10,33,30,26,9,20,15,20,17,30,15,22,5,5,5,5,5
Jaguars,Geno,Hayes,ROLB,55,74,84,65,86,73,63,57,25,25,20,20,45,45,78,86,5,92,95,57,26,5,Florida State,Florida,Greenville,25,30,25,35,15,30,45,45,45,45,45,53,71,67,90,72,64,76,15,15,15,83,55,12,5,5,5,5,5
Jaguars,Brandon,Marshall,ROLB,53,65,80,78,78,61,55,55,25,25,20,20,45,45,74,81,10,90,83,75,23,1,Nevada,Nevada,Las Vegas,43,32,41,35,25,35,45,45,45,45,45,64,50,70,72,64,66,69,20,24,15,77,40,25,5,5,5,5,5
Jaguars,Luke,Joeckel,RT,76,83,65,87,75,64,40,50,25,24,21,19,85,90,45,74,10,98,95,86,21,0,Texas A&M,Texas,Arlington,35,30,25,10,10,10,92,84,91,87,96,40,30,40,50,30,12,15,25,35,28,40,10,35,5,5,5,5,5
Jaguars,Cameron,Bradfield,RT,78,75,67,84,65,68,45,45,30,25,20,20,80,77,42,72,5,87,75,75,25,2,Grand Valley St.,Michigan,Grand Rapids,20,12,10,30,10,10,81,79,83,75,79,10,10,20,20,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Jaguars,Johnathan,Cyprien,SS,37,76,82,65,85,52,68,65,15,19,14,13,45,45,83,91,40,93,92,82,23,0,FIU,Florida,North Miami Beach,65,55,60,70,55,62,45,45,45,45,45,67,45,82,84,54,83,76,70,64,25,91,73,35,5,5,5,5,5
Jaguars,Chris,Prosinski,SS,42,66,93,56,81,61,57,65,35,25,15,19,45,45,69,93,45,93,87,74,26,2,Wyoming,Wyoming,Buffalo,55,49,49,23,63,65,45,45,45,45,45,41,47,50,64,47,64,70,25,35,15,67,67,15,15,10,10,15,15
Jaguars,Marcedes,Lewis,TE,89,88,73,82,74,87,80,75,40,40,39,37,79,70,35,78,35,93,88,65,29,7,UCLA,California,Long Beach,55,42,70,64,68,73,78,79,73,68,73,20,20,45,59,13,12,13,69,86,72,25,25,84,15,10,5,5,10
Jaguars,Allen,Reisner,TE,87,70,68,65,74,65,76,68,35,22,25,22,72,62,46,74,20,92,79,81,24,2,Iowa,Iowa,Marion,73,45,68,64,66,69,67,63,59,65,57,20,20,41,25,15,15,20,64,75,57,20,10,73,10,10,10,10,10
Jaguars,Isaiah,Stanback,TE,86,67,87,62,84,64,72,72,76,62,20,20,60,45,35,85,75,81,82,78,28,5,Washington,Washington,Seattle,55,81,82,45,79,85,55,49,47,48,45,10,10,55,55,25,20,25,75,60,55,12,15,65,66,62,47,32,65
Jaguars,Ryan,Otten,TE,88,66,81,62,82,45,77,72,40,35,20,20,59,49,32,80,30,81,87,84,23,0,San Jose St.,California,Loomis,65,64,71,57,62,63,64,55,52,51,48,10,10,40,40,20,15,20,82,77,58,15,15,84,19,15,15,15,15
Jaguars,Brett,Brackett,TE,47,60,80,69,83,65,72,70,22,25,21,22,60,47,42,73,10,82,81,65,25,2,Penn State,New Jersey,Lawrenceville,45,39,65,44,69,72,58,59,55,52,54,20,20,25,40,15,12,14,55,64,47,15,10,65,15,10,5,5,10
Jaguars,Jeremy,Cain,TE,48,45,73,72,73,78,54,64,35,14,22,36,68,57,65,69,10,84,75,87,33,8,Massachusetts,Florida,Fort Lauderdale,10,36,17,10,10,20,55,45,45,45,45,50,55,70,75,45,40,45,32,43,35,55,30,12,11,11,11,11,11
Jaguars,Cecil,Shorts III,WR,84,83,94,45,90,77,88,68,34,32,30,30,59,30,35,91,73,87,92,76,25,2,Mount Union,Ohio,Cleveland,35,81,75,42,78,82,35,35,37,35,32,10,10,35,30,20,13,25,88,83,90,12,18,69,15,10,5,5,10
Jaguars,Justin,Blackmon,WR,14,81,87,67,88,70,90,62,35,32,26,21,62,50,45,88,60,94,97,91,23,1,Oklahoma St.,California,Oceanside,74,70,88,85,83,82,58,62,59,49,55,10,10,35,45,15,22,24,93,87,72,15,15,91,35,30,22,15,25
Jaguars,Mohamed,Massaquoi,WR,13,74,88,67,84,75,78,68,32,35,17,14,45,30,42,90,45,85,89,90,26,4,Georgia,North Carolina,Charlotte,66,76,75,65,76,78,48,53,50,26,26,10,10,22,53,17,11,22,73,81,71,25,25,76,15,10,5,5,10
Jaguars,Jordan,Shipley,WR,16,73,87,47,91,72,89,76,33,30,55,45,49,17,24,77,85,71,93,97,27,3,Texas,Texas,Burnet,48,84,80,35,86,89,30,30,30,20,20,10,10,33,45,19,10,16,71,84,71,15,15,52,15,10,5,5,10
Jaguars,Taylor,Price,WR,15,64,95,54,86,53,73,64,29,22,20,22,40,20,15,91,60,92,84,65,25,3,Ohio,Ohio,Hilliard,49,55,53,45,74,75,40,42,42,42,40,10,10,37,21,20,11,26,69,74,66,12,10,65,15,10,5,5,10
Jaguars,Ace,Sanders,WR,18,63,88,42,95,47,76,63,28,25,15,14,38,35,30,81,85,86,94,73,22,0,South Carolina,Florida,Bradenton,45,92,88,39,84,94,35,35,45,33,42,10,10,36,42,25,10,20,67,74,59,12,10,54,35,30,20,15,15
Jaguars,Toney,Clemons,WR,17,61,93,46,88,49,71,68,39,35,25,24,59,45,36,88,45,91,86,75,24,1,Colorado,Pennsylvania,Pittsburgh,62,60,64,54,70,74,58,56,54,49,52,10,10,49,20,25,15,26,79,69,51,12,10,73,15,10,5,5,10
Jaguars,Tobais,Palmer,WR,83,56,93,49,91,49,70,67,35,35,30,30,35,30,25,83,80,90,79,69,23,0,N.C. State,North Carolina,Pittsboro,28,74,81,30,75,85,30,25,29,25,26,10,10,40,35,20,13,25,59,61,48,12,18,47,15,10,5,5,10
Jets,Nick,Mangold,C,74,94,63,92,57,96,25,40,14,25,27,28,94,86,44,64,14,89,88,98,29,7,Ohio State,Ohio,Centerville,10,19,10,10,10,10,90,95,93,87,91,10,10,44,29,28,13,14,15,15,15,20,10,20,5,5,5,5,5
Jets,Caleb,Schlauderaff,C,72,66,56,85,51,66,19,40,19,32,19,12,80,74,23,35,10,91,73,84,25,2,Utah,Washington,Shelton,10,21,10,10,10,10,69,85,74,75,76,10,10,23,31,25,18,10,15,15,15,20,10,15,5,5,5,5,5
Jets,Antonio,Cromartie,CB,31,92,96,65,97,85,81,75,30,40,10,15,45,45,54,99,65,87,91,72,29,7,Florida State,Florida,Tallahassee,56,89,94,49,85,94,45,45,45,45,45,54,63,37,70,75,98,88,85,55,46,45,86,54,5,5,5,5,5
Jets,Dee,Milliner,CB,27,81,94,62,89,61,68,60,40,36,25,25,45,45,62,91,65,88,96,87,21,0,Alabama,Alabama,Millbrook,44,74,73,45,80,84,45,45,45,45,45,40,65,55,76,74,88,86,87,70,35,77,82,38,5,5,5,5,5
Jets,Kyle,Wilson,CB,20,78,89,68,95,74,55,56,12,15,12,10,45,45,58,88,77,97,93,93,26,3,Boise State,New Jersey,Piscataway,40,80,74,35,74,84,45,45,45,45,45,60,52,39,74,68,81,75,75,55,25,49,90,20,5,5,5,5,5
Jets,Ellis,Lankster,CB,21,71,86,54,92,71,49,50,17,21,18,22,45,45,62,85,48,91,86,84,26,3,West Virginia,Alabama,Whistler,10,60,54,22,74,78,45,45,45,45,45,45,35,31,81,64,72,78,25,35,20,66,61,15,5,5,5,5,5
Jets,Aaron,Berry,CB,22,70,88,55,88,65,53,45,25,25,10,11,45,45,57,87,62,89,91,65,25,3,Pittsburgh,Pennsylvania,Harrisburg,35,76,62,35,69,79,45,45,45,45,45,24,25,34,65,59,73,80,25,20,20,47,77,12,5,5,5,5,5
Jets,Isaiah,Trufant,CB,35,69,92,43,90,64,55,55,15,15,15,16,45,45,40,88,55,87,88,72,30,3,Eastern Wash.,Washington,Tacoma,31,71,58,32,65,74,45,45,45,45,45,25,32,39,55,66,78,73,67,54,32,28,45,48,5,5,5,5,5
