Team,First Name,Last Name,Position,Jersey,Overall,Speed,Acceleration,Strength,Agility,Awareness,Catching,Carrying,Throw Power,Kick Power,Kick Accuracy,Run Block,Pass Block,Tackle,Jumping,Return,Injury,Stamina,Toughness,Trucking,Elusiveness,Ball Carrier Vision,Stiff Arm,Spin Move,Juke Move,Impact Block,Power Move,Finessee Move,Block Shedding,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Spectacular Catch,Catch In Traffic,Route Running,Hit Power,Press,Release,Throw Accuracy Short,Throw Accuracy Medium,Throw Accuracy Deep,Play Action,Throw On The Run
Jaguars,Winston,Guy,SS,22,68,84,82,66,83,55,52,65,30,25,25,45,45,69,79,30,88,90,85,55,45,44,43,35,55,45,45,58,74,83,60,55,67,39,40,15,83,64,15,5,5,5,5,5
Jaguars,Marcedes,Lewis,TE,89,84,73,76,82,74,87,78,75,40,39,37,74,70,35,78,35,93,88,65,65,42,70,64,68,73,69,20,20,45,59,13,12,13,69,84,66,25,25,84,15,10,5,5,10
Jaguars,Clay,Harbor,TE,86,71,83,85,62,84,67,74,66,25,19,19,63,49,52,88,8,89,84,89,61,71,65,54,75,77,64,44,52,59,52,39,50,60,81,67,62,55,20,60,15,10,5,5,10
Jaguars,Brandon,Barden,TE,85,62,77,75,74,74,51,72,69,30,25,22,64,51,47,84,30,93,82,81,63,45,66,65,64,62,55,30,25,40,40,15,12,15,74,69,54,20,10,65,15,10,5,5,10
Jaguars,Carson,Tinker,TE,46,41,74,77,71,73,49,60,62,35,22,36,60,62,55,70,10,90,76,87,35,10,17,10,10,20,77,50,55,70,69,45,40,45,32,43,45,55,30,12,11,11,11,11,11
Jaguars,Cecil,Shorts III,WR,84,84,93,96,45,90,79,89,68,34,30,30,52,30,35,91,73,87,92,76,35,81,77,42,78,83,35,10,10,35,30,20,13,25,88,87,92,12,18,73,15,10,5,5,10
Jaguars,Justin,Blackmon,WR,14,83,87,91,67,88,74,89,62,35,26,21,42,50,45,88,60,94,97,91,74,70,88,85,83,82,58,10,10,35,45,15,22,24,93,90,80,15,15,92,35,30,22,15,25
Jaguars,Marqise,Lee,WR,11,73,89,90,52,93,60,78,57,40,30,30,58,35,25,90,77,85,95,84,45,86,85,52,79,87,54,10,10,40,30,20,13,25,88,74,79,12,18,72,15,10,5,5,10
Jaguars,Ace,Sanders,WR,18,73,88,93,42,95,72,83,65,28,15,14,45,35,30,81,85,86,94,73,45,92,88,39,84,94,35,10,10,36,42,25,10,20,75,74,73,12,10,59,35,30,20,15,15
Jaguars,Allen,Robinson,WR,80,72,86,90,66,89,54,82,73,30,25,30,54,38,42,91,54,94,91,75,57,66,75,60,69,75,53,10,10,40,44,26,18,24,86,84,68,15,25,84,15,10,5,5,10
Jaguars,Tandon,Doss,WR,17,71,85,87,68,84,73,84,71,21,20,22,53,35,34,87,64,87,91,80,65,58,72,57,77,73,42,10,10,49,35,26,15,26,73,84,68,12,10,65,15,10,5,5,10
Jaguars,Mike,Brown,WR,12,69,84,92,64,92,66,75,75,73,20,15,36,26,33,82,75,90,88,74,54,79,77,44,82,87,50,15,20,35,39,15,20,35,76,74,68,12,20,63,58,55,52,35,45
Jaguars,Kerry,Taylor,WR,13,66,87,90,51,88,64,75,66,49,30,30,41,30,25,92,62,88,84,65,42,80,68,35,76,82,40,10,10,50,45,20,11,25,75,72,69,12,18,55,10,10,10,10,10
Jets,Nick,Mangold,C,74,86,63,83,91,57,94,25,40,14,27,28,76,88,44,64,14,92,88,98,10,19,10,10,10,10,89,10,10,44,29,28,13,14,15,15,15,20,10,20,5,5,5,5,5
Jets,Caleb,Schlauderaff,C,72,66,56,67,85,51,66,19,40,19,19,12,80,74,23,35,10,91,73,84,10,21,10,10,10,10,69,10,10,23,31,25,18,10,15,15,15,20,10,15,5,5,5,5,5
Jets,Dee,Milliner,CB,27,78,93,90,62,87,68,66,60,40,25,25,45,45,64,91,65,90,96,87,44,74,73,45,80,84,45,40,65,54,76,71,80,82,87,70,35,77,82,38,5,5,5,5,5
Jets,Dimitri,Patterson,CB,24,77,87,90,56,87,78,65,55,35,25,25,45,45,57,87,50,87,92,70,20,72,64,35,70,70,45,33,44,37,72,75,78,83,30,40,35,48,72,30,5,5,5,5,5
Jets,Kyle,Wilson,CB,20,76,89,92,66,93,73,53,56,12,12,10,45,45,56,88,77,96,92,93,40,75,72,35,72,78,45,60,52,38,69,63,80,76,75,55,25,49,85,20,5,5,5,5,5
Jets,Ellis,Lankster,CB,31,71,86,91,54,92,71,49,50,17,18,22,45,45,62,85,48,91,86,84,10,60,54,22,74,78,45,45,35,47,81,64,72,78,25,35,20,66,61,15,5,5,5,5,5
Jets,Dexter,McDougle,CB,43,70,92,90,50,88,47,69,65,25,10,11,45,45,53,88,45,78,90,74,31,65,66,35,70,72,45,28,37,32,69,70,83,75,52,54,20,73,66,12,5,5,5,5,5
Jets,Ras-I,Dowling,CB,34,69,89,85,62,84,51,65,65,40,25,25,45,45,59,89,55,79,92,88,45,54,65,38,63,65,45,55,48,45,73,67,75,81,50,50,35,68,85,45,5,5,5,5,5
Jets,Darrin,Walls,CB,30,69,90,87,55,85,62,54,58,20,15,13,45,45,55,88,42,92,87,75,15,60,55,10,59,75,45,35,42,39,74,61,74,79,45,49,25,65,76,20,5,5,5,5,5
Jets,Johnny,Patrick,CB,22,68,87,93,51,84,65,59,60,29,30,30,45,45,58,82,55,85,90,56,32,68,45,10,74,75,45,25,35,54,67,65,75,74,49,45,15,45,52,15,5,5,5,5,5
Jets,Brandon,Dixon,CB,42,64,93,88,61,85,44,51,68,35,25,25,45,45,47,84,50,90,87,85,35,65,70,25,66,72,45,35,42,45,75,45,82,74,40,39,30,49,77,30,5,5,5,5,5
Jets,Damon,Harrison,DT,94,88,59,77,92,59,82,35,30,30,20,20,45,45,97,73,10,90,80,78,39,20,25,35,25,35,45,87,50,96,92,86,25,30,15,10,10,74,25,12,5,5,5,5,5
Jets,Kenrick,Ellis,DT,93,75,55,85,93,62,67,40,45,28,17,16,45,45,86,52,10,88,65,92,35,20,10,15,10,10,45,86,40,85,72,65,15,20,15,15,15,84,10,15,5,5,5,5,5
Jets,Tommy,Bohanon,FB,40,72,73,77,87,71,60,73,74,30,33,32,71,54,50,86,30,90,88,76,76,48,68,75,61,62,85,30,25,33,55,15,12,15,64,74,48,20,10,67,20,15,10,10,10
Jets,Antonio,Allen,FS,39,75,82,87,62,81,68,54,65,30,17,12,45,45,82,85,35,83,92,84,54,33,62,28,60,62,45,49,70,67,73,66,55,77,39,55,15,71,83,15,5,5,5,5,5
Jets,Jaiquawn,Jarrett,FS,37,69,81,80,65,82,52,70,62,30,25,25,45,45,77,83,40,88,88,85,45,35,44,35,50,52,45,54,39,65,84,58,54,76,45,40,20,87,66,15,15,10,10,15,15
Jets,Chris,Johnson,HB,21,83,98,97,63,92,87,78,87,30,25,25,30,44,22,88,60,92,88,67,45,75,87,65,85,90,35,10,10,11,40,20,15,20,60,74,75,20,20,66,35,30,20,15,15
Jets,Chris,Ivory,HB,33,80,87,85,84,77,75,52,95,36,25,25,40,43,35,72,62,83,82,69,96,62,86,96,83,75,25,10,10,25,55,15,13,25,45,46,42,20,20,52,10,10,10,10,10
Jets,Bilal,Powell,HB,29,76,86,87,71,84,76,74,85,35,25,26,45,57,44,74,65,88,85,75,65,75,85,78,87,75,39,10,10,35,40,28,12,12,60,66,58,15,15,65,35,30,20,15,15
Jets,Alex,Green,HB,25,71,88,91,71,89,64,75,77,25,12,12,45,52,35,74,40,81,87,84,79,64,76,87,77,73,40,10,10,35,49,15,13,20,69,75,71,15,15,75,35,30,20,15,15
Jets,Daryl,Richardson,HB,35,71,89,93,55,92,66,72,71,22,19,21,32,39,37,94,67,85,86,69,47,85,82,56,85,88,37,10,10,21,32,15,15,20,72,68,60,20,20,58,29,24,21,15,17
Jets,Nick,Folk,K,2,85,58,60,55,60,78,40,50,55,92,92,15,15,25,50,10,84,75,65,10,30,25,15,20,25,20,15,20,25,35,25,15,20,12,10,10,12,10,12,35,30,25,20,20
Jets,Muhammad,Wilkerson,LE,96,93,72,80,94,76,80,31,40,24,15,17,45,45,96,72,10,94,95,85,30,20,10,10,10,10,45,89,64,97,96,80,15,35,12,10,10,74,10,12,5,5,5,5,5
Jets,Leger,Douzable,LE,78,73,63,75,83,58,73,30,40,26,25,25,45,45,84,70,5,91,66,75,20,12,15,35,10,10,45,79,62,80,79,65,15,30,15,15,15,60,10,15,5,5,5,5,5
Jets,Tevita,Finau,LE,92,66,62,75,77,65,65,40,35,35,30,30,45,45,81,71,10,93,68,82,40,25,30,35,33,43,45,74,59,77,69,64,22,32,15,10,10,69,50,12,5,5,5,5,5
Jets,Brian,Winters,LG,67,69,61,83,84,54,70,25,35,20,12,12,76,73,39,77,10,91,88,87,22,11,10,10,10,10,67,10,10,33,30,10,12,12,12,10,10,12,10,12,5,5,5,5,5
Jets,William,Campbell,LG,65,64,60,77,90,52,49,45,55,12,15,15,79,73,72,71,10,93,78,82,40,20,35,33,40,40,70,69,35,74,63,35,11,20,35,45,40,65,10,50,5,5,5,5,5
Jets,Calvin,Pace,LOLB,97,78,77,82,76,73,88,48,60,14,19,19,45,45,81,59,10,92,85,84,33,31,15,24,10,43,45,80,54,72,82,83,58,67,15,15,10,75,60,15,5,5,5,5,5
Jets,Antwan,Barnes,LOLB,95,74,85,90,72,83,73,45,65,30,20,21,45,45,68,87,10,93,84,80,30,37,20,35,35,45,45,85,69,66,83,74,55,64,30,15,15,84,45,15,5,5,5,5,5
Jets,Garrett,McIntyre,LOLB,50,70,76,81,75,74,74,49,50,25,20,20,45,45,76,67,15,91,85,80,55,20,22,54,30,35,45,78,55,69,77,69,55,66,15,15,15,78,59,12,5,5,5,5,5
Jets,Trevor,Reilly,LOLB,49,68,80,83,78,74,55,55,54,25,20,20,45,45,75,76,5,85,82,93,25,19,25,35,15,30,45,67,82,70,79,70,55,60,15,15,15,76,40,12,5,5,5,5,5
Jets,D'Brickashaw,Ferguson,LT,60,88,68,90,87,72,92,15,40,26,35,8,79,93,24,67,14,98,90,85,10,35,10,10,10,10,85,10,10,24,25,10,12,12,15,15,15,20,10,15,5,5,5,5,5
Jets,Ben,Ijalana,LT,71,66,63,75,86,67,54,35,40,10,13,6,75,83,45,67,10,85,80,89,10,17,10,10,10,10,77,10,10,40,39,25,18,12,12,10,10,24,10,12,5,5,5,5,5
Jets,David,Harris,MLB,52,82,79,83,79,75,88,59,65,25,18,20,45,45,84,74,10,96,95,81,45,25,25,45,25,35,45,72,49,81,87,88,66,74,45,40,15,88,55,15,5,5,5,5,5
Jets,Demario,Davis,MLB,56,72,87,92,83,86,71,48,62,25,26,20,45,45,76,90,10,91,85,72,45,40,20,45,15,25,45,66,71,67,93,67,64,72,15,15,15,87,40,12,5,5,5,5,5
Jets,Nick,Bellore,MLB,54,66,73,76,77,72,70,40,50,25,20,20,45,45,86,65,10,87,82,75,45,20,25,47,30,30,45,64,45,74,73,72,50,63,15,15,15,70,50,12,5,5,5,5,5
Jets,Jeremiah,George,MLB,53,66,82,86,76,75,54,55,45,27,20,20,45,45,83,89,21,92,88,77,44,35,35,40,25,25,45,68,55,76,74,70,72,67,45,42,15,75,66,15,5,5,5,5,5
Jets,A.J.,Edds,MLB,59,64,73,67,64,71,72,46,52,27,29,19,45,45,83,65,12,62,85,90,39,35,32,45,35,36,45,62,50,65,82,78,50,62,15,15,15,66,40,15,5,5,5,5,5
Jets,Troy,Davis,MLB,58,61,83,84,76,73,55,46,35,20,21,14,45,45,75,78,10,90,79,85,35,15,29,26,32,25,45,83,67,65,77,62,55,60,15,15,15,78,16,15,5,5,5,5,5
Jets,Ryan,Quigley,P,4,67,57,65,49,63,65,35,40,35,90,87,22,19,35,65,10,95,84,66,10,20,10,10,10,10,22,10,10,16,37,19,12,31,12,10,10,22,10,12,25,21,21,20,20
Jets,Michael,Vick,QB,1,79,89,89,61,88,64,70,60,94,19,22,24,19,31,87,35,72,95,85,35,76,97,61,91,92,24,10,10,31,40,25,18,16,45,25,35,12,10,45,73,73,81,85,85
Jets,Geno,Smith,QB,7,78,84,83,56,83,59,60,59,93,20,15,25,24,38,86,50,95,95,88,35,60,77,59,74,79,35,10,10,25,30,18,18,25,49,46,30,12,15,30,84,75,85,64,78
Jets,Tajh,Boyd,QB,3,67,76,83,63,82,49,55,71,87,35,24,25,25,35,79,25,91,95,87,50,71,83,45,72,76,30,10,10,25,31,15,15,20,40,42,35,12,10,40,74,73,77,60,81
Jets,Matt,Simms,QB,5,64,76,74,55,72,45,25,65,86,18,26,18,22,19,71,10,85,87,75,20,25,55,22,55,60,18,10,10,11,20,15,15,10,10,10,12,12,10,15,74,75,61,72,75
Jets,Sheldon,Richardson,RE,91,88,72,94,88,75,72,43,70,28,25,23,45,45,97,78,10,89,93,74,66,25,44,55,25,30,45,82,65,86,97,77,23,55,15,10,10,87,25,20,5,5,5,5,5
Jets,Willie,Colon,RG,66,82,55,69,88,55,81,15,40,17,15,18,74,91,35,50,10,78,84,77,20,20,12,15,10,10,76,10,10,35,35,10,12,12,20,20,20,20,10,25,5,5,5,5,5
Jets,Dakota,Dozier,RG,70,68,53,67,83,53,55,45,45,25,11,11,82,75,38,75,10,90,82,86,25,15,15,10,10,10,86,10,10,33,35,10,12,12,15,15,15,25,10,15,5,5,5,5,5
Jets,Quinton,Coples,ROLB,98,79,80,82,82,83,76,40,40,15,11,12,45,45,87,81,10,93,85,75,45,27,32,49,10,10,45,88,74,79,79,64,54,60,15,15,15,86,20,20,5,5,5,5,5
Jets,Jermaine,Cunningham,ROLB,55,69,81,87,73,75,70,38,45,19,15,15,45,45,70,78,10,75,74,79,30,45,33,25,29,39,45,83,64,66,75,60,55,61,20,15,10,82,45,15,5,5,5,5,5
Jets,IK,Enemkpali,ROLB,51,66,73,84,81,69,54,50,60,25,19,19,45,45,77,86,10,91,75,85,42,22,21,18,22,40,45,84,65,77,81,55,55,60,15,15,15,77,40,20,5,5,5,5,5
Jets,Tim,Fugger,ROLB,57,64,82,78,79,75,48,48,56,25,20,20,45,45,68,84,10,92,79,76,43,21,44,35,39,42,50,67,79,62,74,65,61,66,15,15,15,88,45,13,5,5,5,5,5
Jets,Breno,Giacomini,RT,68,79,58,69,83,59,79,40,40,30,25,25,84,80,30,50,10,93,82,85,20,12,10,30,10,10,74,10,10,20,20,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Jets,Oday,Aboushi,RT,75,67,51,70,78,49,59,25,45,17,15,28,75,81,35,64,10,95,85,86,29,11,19,35,10,10,79,20,10,25,21,18,11,9,15,15,15,25,10,15,5,5,5,5,5
Jets,Markus,Zusevics,RT,76,67,67,75,80,65,62,25,40,9,10,10,78,69,31,69,10,91,85,87,15,14,10,10,10,10,75,10,10,15,29,26,10,19,15,15,15,20,10,15,5,5,5,5,5
Jets,Calvin,Pryor,SS,25,79,85,89,67,87,60,65,64,25,19,17,45,45,78,85,45,93,92,84,65,55,60,62,65,60,45,59,61,72,76,69,67,76,68,69,25,95,72,25,5,5,5,5,5
Jets,Dawan,Landry,SS,26,77,81,82,67,77,75,60,58,30,10,8,45,45,65,82,25,88,93,82,10,33,25,13,60,55,45,66,45,69,74,72,64,72,30,25,22,85,32,25,5,5,5,5,5
Jets,Josh,Bush,SS,32,71,88,86,58,84,64,68,65,21,17,19,45,45,63,84,33,88,92,88,55,61,69,38,66,70,45,40,45,59,65,69,65,78,60,55,15,61,70,25,5,5,5,5,5
Jets,Jeff,Cumberland,TE,85,76,84,79,77,75,78,75,65,20,15,15,71,68,48,70,15,88,82,74,66,43,59,68,60,65,62,10,10,58,35,17,19,18,64,72,65,20,10,74,15,10,5,5,10
Jets,Jace,Amaro,TE,88,74,83,84,77,79,55,83,64,20,26,22,61,54,39,85,10,87,90,82,73,65,74,66,65,72,64,20,20,53,39,20,12,15,77,74,71,12,10,87,15,10,5,5,10
Jets,Zach,Sudfeld,TE,44,68,81,83,63,82,60,74,74,32,21,21,60,55,44,89,10,80,85,69,65,45,70,69,66,72,60,20,20,40,40,15,12,14,79,72,60,15,10,74,15,10,5,5,10
Jets,Chris,Pantale,TE,83,64,75,77,69,72,48,73,74,35,20,22,65,60,55,81,30,88,84,82,75,45,72,76,65,67,65,10,10,41,42,25,15,25,74,72,49,20,20,64,15,10,5,5,10
Jets,Tanner,Purdum,TE,46,54,66,69,75,62,52,58,65,11,15,15,83,65,46,57,5,92,75,80,55,30,45,60,40,42,73,10,10,45,50,19,15,29,35,52,47,49,25,65,15,10,5,5,10
Jets,Eric,Decker,WR,87,88,87,88,72,85,87,91,74,36,25,25,63,40,35,82,65,92,93,93,67,75,83,65,88,77,35,15,15,45,39,15,15,20,87,96,91,12,10,90,15,10,5,5,10
Jets,Jeremy,Kerley,WR,11,77,87,94,43,93,79,87,59,62,22,24,46,26,25,85,85,90,88,75,36,92,85,32,85,94,25,10,10,45,24,27,19,22,87,76,84,15,15,50,49,47,44,25,67
Jets,David,Nelson,WR,86,76,84,86,69,84,75,83,72,39,21,24,58,42,34,88,25,81,88,76,62,55,71,66,70,74,54,10,10,52,40,27,14,16,77,87,77,20,22,86,30,25,20,10,20
Jets,Jacoby,Ford,WR,19,73,97,94,45,91,71,74,64,35,30,30,50,21,20,88,87,69,87,67,52,93,77,32,92,94,35,10,10,35,35,20,10,35,88,74,68,12,15,58,15,10,5,5,10
Jets,Stephen,Hill,WR,84,72,96,93,62,88,66,73,72,45,14,22,32,55,33,93,42,85,86,75,67,64,74,66,79,87,70,10,10,39,35,20,15,25,86,74,62,15,15,79,15,10,5,5,10
Jets,Clyde,Gates,WR,10,69,96,97,42,92,64,71,65,10,16,25,45,25,20,90,77,90,88,70,34,87,76,44,83,91,34,10,10,44,37,22,12,22,81,64,65,15,15,66,15,10,5,5,10
Jets,Shaq,Evans,WR,81,67,93,96,54,88,49,75,72,25,21,24,53,49,35,87,67,94,91,74,55,83,66,55,78,85,52,10,10,39,42,25,10,15,82,79,56,15,15,72,15,10,5,5,10
Jets,Greg,Salas,WR,17,67,85,87,67,84,63,81,68,21,20,22,45,35,33,88,60,83,93,95,68,64,71,60,75,73,49,10,10,52,35,26,15,26,83,84,68,12,10,48,15,10,5,5,10
Jets,Jalen,Saunders,WR,16,66,94,92,40,87,55,80,66,34,21,20,38,32,25,84,77,85,90,69,30,87,80,32,76,88,31,10,10,29,34,24,18,25,67,75,69,15,10,50,15,10,5,5,10
Jets,Quincy,Enunwa,WR,82,64,91,87,64,84,48,76,71,24,21,20,57,37,47,86,35,93,87,82,70,62,75,64,74,76,54,10,10,47,49,22,18,18,74,80,52,15,15,79,15,10,5,5,10
Jets,Saalim,Hakim,WR,15,53,95,94,37,90,51,67,62,40,56,62,35,29,15,88,75,87,83,64,28,82,72,35,78,87,31,10,10,35,35,25,18,14,57,63,42,12,10,39,25,20,20,24,21
Lions,Dominic,Raiola,C,51,91,61,74,83,58,97,19,40,25,22,23,85,93,13,31,10,95,85,88,10,32,10,10,10,10,84,10,10,13,29,30,9,12,15,15,15,20,10,15,5,5,5,5,5
Lions,Travis,Swanson,C,64,69,55,84,79,64,61,40,40,22,18,22,83,77,40,73,10,94,87,85,15,11,10,10,10,10,80,20,15,30,32,17,20,20,15,15,15,15,10,15,5,5,5,5,5
Lions,Rashean,Mathis,CB,31,80,87,86,63,87,85,59,65,12,12,10,45,45,47,90,55,86,89,80,45,69,80,42,75,85,45,44,48,35,67,82,79,86,65,60,25,40,74,20,5,5,5,5,5
Lions,Bill,Bentley,CB,28,73,92,94,48,95,56,57,59,35,25,25,45,45,57,87,35,85,92,65,25,74,60,25,70,73,45,30,34,36,57,70,80,84,40,30,25,55,60,30,5,5,5,5,5
Lions,Cassius,Vaughn,CB,29,73,94,90,46,87,71,64,55,22,25,25,45,45,54,88,65,88,87,60,10,74,63,10,72,82,45,21,22,38,63,67,79,76,40,40,15,35,52,15,5,5,5,5,5
Lions,Darius,Slay,CB,30,72,95,93,54,93,53,71,64,36,25,21,45,45,48,88,77,92,94,67,39,86,81,43,82,85,45,40,49,31,76,65,82,77,65,55,40,74,69,40,5,5,5,5,5
Lions,Jonte,Green,CB,36,70,93,88,49,87,62,61,61,35,25,25,45,45,61,83,73,94,93,65,21,70,62,22,75,78,45,25,29,38,71,66,75,81,32,33,31,49,62,40,5,5,5,5,5
Lions,Nevin,Lawson,CB,43,70,93,89,62,90,48,49,54,35,25,25,45,45,60,83,50,94,92,85,31,65,66,25,70,72,45,34,52,41,75,70,84,76,45,43,33,56,50,30,5,5,5,5,5
Lions,Chris,Greenwood,CB,33,69,96,93,51,90,53,65,64,19,20,19,45,45,52,98,50,92,88,71,16,65,73,30,72,80,45,25,30,46,62,63,76,68,40,35,29,45,64,15,5,5,5,5,5
Lions,Ndamukong,Suh,DT,90,97,72,87,97,82,86,56,45,28,57,40,45,45,78,80,10,93,94,98,25,24,30,25,33,30,45,97,73,90,95,85,23,43,25,30,15,95,25,20,5,5,5,5,5
Lions,Nick,Fairley,DT,98,91,73,91,88,73,74,45,40,15,12,11,45,45,87,79,10,87,83,95,55,17,39,49,39,35,45,94,76,91,92,75,24,34,12,10,10,88,10,12,5,5,5,5,5
Lions,C.J.,Mosley,DT,99,76,61,75,89,57,75,19,40,21,24,17,45,45,88,47,10,88,78,70,10,19,10,10,10,10,45,78,48,79,76,73,24,23,20,17,15,65,20,25,5,5,5,5,5
Lions,Andre,Fluellen,DT,96,68,69,82,87,65,56,30,40,26,25,25,45,45,73,70,10,88,61,84,20,12,15,35,10,10,45,77,60,65,82,62,15,20,15,15,15,75,15,15,5,5,5,5,5
Lions,Jimmy,Saddler-McQueen,DT,63,66,66,74,83,64,61,35,39,26,25,21,45,45,73,65,10,85,70,72,10,12,9,30,10,10,45,75,55,75,69,55,15,20,15,15,15,76,10,15,5,5,5,5,5
Lions,Caraun,Reid,DT,61,65,73,84,75,67,50,40,40,26,25,25,45,45,75,74,11,86,72,69,25,12,25,29,10,10,45,83,61,72,75,53,20,25,15,15,15,72,10,15,5,5,5,5,5
Lions,Jed,Collins,FB,45,85,75,76,74,69,81,72,75,19,19,19,78,63,35,55,5,92,86,80,71,48,65,75,60,65,90,10,10,29,45,22,10,25,49,65,55,25,25,55,5,15,10,10,10
Lions,Montell,Owens,FB,34,82,83,85,76,77,84,67,84,30,25,25,64,60,69,72,20,88,87,80,82,61,76,81,64,72,69,30,30,66,75,20,10,25,25,30,34,45,15,50,5,5,5,5,5
Lions,Glover,Quin,FS,27,84,85,87,65,85,80,66,56,18,17,22,45,45,68,92,40,88,94,87,10,62,50,31,72,74,45,52,54,65,75,78,72,84,65,60,25,73,88,34,5,5,5,5,5
Lions,Gabe,Lynn,FS,40,65,84,86,61,83,49,68,68,26,22,22,45,45,65,83,60,92,87,74,35,33,55,35,45,55,45,48,44,58,77,56,76,69,50,49,30,67,76,20,5,5,5,5,5
Lions,Reggie,Bush,HB,21,85,95,95,61,96,87,83,75,35,25,26,32,45,35,93,90,79,93,64,58,90,89,65,91,95,32,10,10,35,35,28,12,12,87,83,83,15,15,85,35,30,20,15,15
Lions,Joique,Bell,HB,35,84,86,87,78,85,81,84,87,64,34,32,45,61,45,72,55,91,84,88,88,69,90,90,88,82,34,10,10,29,40,19,12,12,76,82,79,25,20,75,35,30,20,15,15
Lions,Mikel,Leshoure,HB,25,72,83,86,77,78,67,63,93,29,34,32,34,63,58,76,55,94,88,88,89,55,74,93,83,75,55,10,10,49,65,19,12,12,45,56,49,70,20,55,35,30,20,15,15
Lions,Theo,Riddick,HB,41,71,85,94,59,91,55,81,76,33,27,25,45,50,28,81,82,92,88,85,64,85,77,72,78,86,48,10,10,19,38,20,15,20,76,73,69,20,25,45,44,38,25,15,18
Lions,Giorgio,Tavecchio,K,5,65,70,72,36,73,55,35,33,25,90,85,12,17,13,63,10,90,84,60,10,15,10,10,10,10,12,10,10,13,15,10,12,12,12,10,10,12,10,12,35,30,25,20,20
Lions,Nate,Freese,K,3,64,72,67,42,64,48,29,40,40,87,90,16,17,25,55,10,92,85,65,10,15,15,10,15,20,16,10,10,21,31,24,11,17,15,15,15,12,10,15,15,15,15,15,15
Lions,Jason,Jones,LE,91,80,73,82,86,69,73,20,42,35,30,30,45,45,74,78,10,92,69,95,46,26,25,55,25,25,45,88,65,81,80,74,25,30,15,10,10,73,30,12,5,5,5,5,5
Lions,Darryl,Tapp,LE,52,75,78,84,72,73,73,15,40,17,20,11,45,45,72,68,13,89,79,92,40,34,30,10,10,10,45,65,84,64,81,67,52,62,15,15,15,65,15,15,5,5,5,5,5
Lions,Devin,Taylor,LE,92,75,79,90,67,72,65,44,55,22,15,15,45,45,78,87,10,91,72,85,35,33,33,25,29,39,45,86,64,72,82,59,45,35,20,15,10,68,49,15,5,5,5,5,5
Lions,George,Johnson,LE,68,66,74,84,66,72,61,35,35,10,30,20,45,45,68,71,10,82,75,75,35,27,32,10,30,40,45,65,79,66,77,61,25,30,20,10,10,65,35,12,5,5,5,5,5
Lions,Rob,Sims,LG,67,83,54,67,90,52,91,20,40,15,19,22,73,87,38,41,10,90,80,87,24,15,10,10,10,10,75,30,30,38,31,10,12,12,15,15,15,20,10,15,5,5,5,5,5
Lions,Rodney,Austin,LG,74,69,56,72,86,57,63,40,40,25,24,25,79,74,40,71,10,78,76,75,25,12,10,35,10,10,74,60,40,55,35,30,12,15,12,10,10,62,10,12,5,5,5,5,5
Lions,Ashlee,Palmer,LOLB,58,77,79,86,63,85,79,46,65,20,27,23,45,45,85,80,10,90,86,78,41,54,31,35,19,38,45,59,66,67,89,81,71,74,25,20,15,87,70,25,5,5,5,5,5
Lions,Kyle,Van Noy,LOLB,95,72,81,85,66,83,60,73,65,20,27,23,45,45,82,82,10,87,95,65,44,39,55,47,40,48,45,81,63,65,84,74,64,76,55,65,15,66,65,25,5,5,5,5,5
Lions,Tahir,Whitehead,LOLB,59,66,81,84,70,75,59,60,60,25,20,20,45,45,78,89,10,96,91,67,43,32,40,29,35,45,45,74,58,66,72,65,60,72,20,24,15,75,65,25,5,5,5,5,5
Lions,Riley,Reiff,LT,71,80,67,83,86,68,77,35,40,30,25,25,87,84,32,71,10,93,94,95,25,15,10,30,10,10,89,10,10,20,24,15,12,15,15,15,15,24,10,15,5,5,5,5,5
Lions,Corey,Hilliard,LT,78,71,52,65,91,52,75,25,25,30,25,25,84,78,25,45,10,88,65,77,10,12,10,10,10,10,73,10,10,15,30,20,15,20,12,10,10,12,10,12,5,5,5,5,5
Lions,Stephen,Tulloch,MLB,55,89,80,85,80,81,90,45,65,23,17,14,45,45,91,72,10,95,96,86,10,35,19,20,29,55,45,74,50,87,93,93,70,83,20,20,20,91,60,35,5,5,5,5,5
Lions,Julian,Stanford,MLB,49,67,85,91,78,88,68,60,68,35,15,14,45,45,81,97,10,87,78,69,35,65,52,40,60,66,45,56,77,69,79,60,55,65,25,35,15,77,55,25,5,5,5,5,5
Lions,Travis,Lewis,MLB,50,62,74,88,77,73,64,67,60,25,20,20,45,45,77,88,10,87,91,79,45,25,52,39,25,37,45,60,48,68,78,68,50,74,35,40,15,72,45,12,5,5,5,5,5
Lions,Sam,Martin,P,6,81,74,72,46,68,71,45,48,44,94,94,25,20,24,65,10,92,85,65,10,20,15,10,10,10,15,10,10,10,35,15,10,25,12,10,10,12,10,12,15,15,15,15,15
Lions,Matthew,Stafford,QB,9,87,70,69,65,65,79,26,64,99,28,25,27,25,28,58,10,84,96,94,35,29,66,35,35,52,27,10,10,28,29,17,10,22,15,15,15,12,10,15,87,85,75,79,75
Lions,Dan,Orlovsky,QB,8,71,65,66,58,65,70,23,35,79,12,12,11,14,18,54,10,91,90,84,20,20,33,18,25,24,11,10,10,18,32,26,10,27,15,15,15,12,10,15,84,72,65,71,75
